participant,Instrument,play,familiar,vivid,rumbling-low,soft-singing,watery-fluid,direct-loud,nasal-reedy,shrill-noisy,percussive,pure-clear,brassy-metallic,raspy-grainy,ringing-long_decay,sparkling-brilliant,airy-breathy,resonant-vibrant,hollow,woody,muted-veiled,sustained-even,open,focused-compact
35,piano,No,Moderately familiar,18,3,3,1,5,1,1,1,6,1,1,3,5,1,6,1,2,1,3,7,3
39,piano,No,Very familiar,18,4,6,3,4,1,1,5,7,1,2,7,2,4,7,4,4,4,4,6,4
40,piano,Yes,Extremely familiar,19,3,5,6,6,1,2,4,7,1,1,7,5,4,7,2,2,1,7,3,6
44,piano,Yes,Very familiar,18,5,5,4,4,1,1,5,6,1,3,4,4,1,5,2,6,3,6,6,6
45,piano,Yes,Extremely familiar,18,3,4,2,4,2,4,5,5,1,1,3,5,1,5,1,1,3,2,4,5
47,piano,Yes,Extremely familiar,19,1,5,5,4,1,1,2,6,1,1,7,3,2,6,4,3,1,7,5,2
50,piano,Yes,Extremely familiar,19,1,6,6,7,1,3,6,7,1,1,7,6,1,7,3,1,1,5,5,6
51,piano,Yes,Extremely familiar,19,1,3,1,4,1,3,5,7,4,1,7,7,3,7,2,2,1,4,6,5
57,piano,Yes,Extremely familiar,19,5,5,5,2,1,1,5,7,1,1,1,4,1,4,5,5,5,2,7,3
58,piano,Yes,Extremely familiar,19,4,5,1,4,1,1,7,7,1,1,1,6,1,5,1,1,1,5,6,4
59,piano,Yes,Extremely familiar,18,1,2,1,4,1,1,6,2,1,1,4,2,1,4,4,4,2,2,1,6
61,piano,Yes,Extremely familiar,19,5,5,1,6,1,1,4,4,1,1,6,5,1,6,1,3,1,5,4,3
62,piano,Yes,Extremely familiar,19,1,1,1,3,1,1,7,6,1,1,7,6,1,6,2,1,2,1,6,6
64,piano,Yes,Extremely familiar,19,4,3,1,5,1,1,5,6,1,1,5,4,1,6,5,1,4,6,4,5
65,piano,No,Extremely familiar,17,1,3,1,5,1,2,6,7,1,1,5,5,2,6,4,1,1,4,5,7
68,piano,Yes,Extremely familiar,19,1,5,1,7,1,1,1,7,1,1,6,1,1,5,1,1,1,7,5,7
73,piano,Yes,Extremely familiar,18,1,4,1,3,2,2,4,6,3,1,5,5,1,6,3,1,3,6,3,5
76,piano,Yes,Extremely familiar,19,1,2,4,7,4,3,6,7,5,1,7,6,1,5,3,1,5,7,5,6
79,piano,Yes,Extremely familiar,19,6,5,3,1,1,1,6,7,1,1,7,4,1,5,1,1,1,7,3,5
80,piano,Yes,Very familiar,18,4,4,2,3,1,3,6,5,5,1,5,5,2,5,3,3,4,5,5,6
88,piano,Yes,Extremely familiar,19,2,4,1,5,1,1,6,6,1,1,5,4,3,4,2,2,3,5,4,6
89,piano,Yes,Extremely familiar,19,2,5,5,5,1,1,6,7,1,1,6,3,1,4,1,1,1,5,5,6
91,piano,Yes,Moderately familiar,19,4,5,3,4,1,2,4,6,1,1,5,5,1,5,2,1,1,5,1,3
96,piano,Yes,Extremely familiar,19,2,4,4,3,2,3,4,4,1,2,7,4,2,6,2,5,2,7,6,4
98,piano,Yes,Extremely familiar,19,4,5,3,6,1,1,6,5,2,1,7,6,2,5,1,1,1,6,4,6
99,piano,Yes,Extremely familiar,19,1,2,1,5,2,1,6,5,1,1,2,3,1,5,1,3,2,2,4,5
100,piano,Yes,Very familiar,17,4,4,4,4,2,2,3,5,2,2,6,4,3,6,5,5,4,5,5,3
101,piano,Yes,Extremely familiar,19,1,2,2,3,1,2,5,5,1,1,2,3,1,6,2,1,4,5,2,6
102,piano,Yes,Extremely familiar,19,2,4,6,5,2,2,5,6,3,2,5,6,3,5,4,3,3,5,5,7
103,piano,No,Very familiar,19,1,4,1,1,1,1,3,7,1,3,6,6,1,7,1,1,2,6,6,7
107,piano,Yes,Extremely familiar,19,2,2,2,3,2,3,7,6,2,1,1,6,5,5,1,3,2,2,6,4
108,piano,Yes,Extremely familiar,18,2,6,1,2,1,1,4,6,1,1,2,5,2,2,2,3,2,6,4,6
111,piano,Yes,Extremely familiar,19,2,6,3,4,1,3,3,5,1,2,7,3,2,5,2,1,4,5,4,3
113,piano,No,Extremely familiar,19,5,2,1,6,4,1,6,6,1,1,6,6,1,6,4,1,2,6,5,5
119,piano,No,Extremely familiar,19,4,2,4,4,1,1,6,6,1,1,6,5,1,7,1,1,2,5,5,5
122,piano,Yes,Extremely familiar,19,1,5,2,5,1,1,7,5,1,1,7,4,1,5,1,2,2,2,5,4
123,piano,No,Extremely familiar,19,6,5,5,6,1,1,6,6,1,1,1,6,5,6,1,6,3,1,4,6
127,piano,No,Extremely familiar,19,4,2,2,4,2,2,1,6,1,2,3,3,2,6,2,2,1,2,4,5
131,piano,No,Very familiar,17,2,6,4,3,2,4,4,7,1,2,6,2,3,5,1,4,2,7,7,6
135,piano,Yes,Very familiar,17,1,2,1,3,1,1,3,6,2,1,2,1,1,5,2,1,1,6,2,5
140,piano,Yes,Extremely familiar,18,1,3,2,3,1,1,5,6,3,1,4,6,1,5,1,2,1,4,3,5
143,piano,Yes,Extremely familiar,19,4,5,5,6,1,5,5,7,2,1,5,4,3,5,6,1,4,3,6,3
145,piano,Yes,Extremely familiar,19,2,2,1,2,1,1,3,6,1,1,3,1,1,3,1,1,1,2,2,4
148,piano,Yes,Extremely familiar,19,4,1,2,5,1,1,5,2,2,1,7,1,1,4,6,1,1,3,5,3
150,piano,Yes,Extremely familiar,19,4,5,4,7,1,1,6,5,1,2,5,5,3,5,2,5,4,6,6,7
156,piano,Yes,Very familiar,18,2,3,5,2,1,1,1,6,1,2,7,4,1,6,3,6,4,6,6,6
160,piano,Yes,Very familiar,19,2,4,2,2,1,2,5,5,1,1,1,1,1,5,4,2,6,3,6,5
162,piano,Yes,Extremely familiar,19,7,1,2,2,1,1,5,5,1,1,7,3,3,7,1,1,1,2,6,1
174,piano,No,Very familiar,17,1,5,1,5,1,1,4,6,1,1,7,6,1,3,4,4,1,3,4,6
175,piano,Yes,Very familiar,18,4,5,5,2,2,1,5,6,2,1,5,3,6,3,5,4,5,7,5,4
177,piano,Yes,Extremely familiar,19,4,3,1,7,1,1,7,7,1,1,7,3,1,7,5,1,1,1,7,7
178,piano,Yes,Extremely familiar,18,3,5,4,6,1,1,6,5,1,1,5,1,1,2,1,3,1,6,4,4
185,piano,Yes,Extremely familiar,19,3,6,1,5,1,1,5,6,1,1,7,4,2,7,3,1,4,6,5,5
187,piano,No,Extremely familiar,19,7,7,7,7,1,4,3,7,1,1,7,7,7,7,1,1,5,7,6,6
193,piano,No,Very familiar,18,2,5,5,2,1,2,7,7,1,1,4,5,3,5,2,1,3,3,6,5
194,piano,Yes,Extremely familiar,19,5,4,1,4,1,1,6,7,1,1,7,5,1,4,1,1,1,1,5,4
198,piano,No,Extremely familiar,19,1,3,1,1,4,1,7,6,1,1,2,1,1,4,3,5,5,7,4,7
199,piano,No,Extremely familiar,19,3,3,5,2,2,2,3,5,1,2,5,3,3,6,3,2,4,4,4,5
200,piano,Yes,Extremely familiar,19,6,7,7,7,1,1,6,7,1,4,5,7,1,7,1,4,1,7,6,7
201,piano,Yes,Extremely familiar,19,1,1,1,1,1,1,4,3,1,1,7,1,1,7,1,1,1,1,5,1
203,piano,Yes,Extremely familiar,19,5,7,1,6,1,1,7,7,1,1,7,6,1,7,1,1,7,7,7,7
209,piano,Yes,Moderately familiar,17,3,4,1,5,1,2,2,4,1,1,5,5,1,5,3,1,1,3,3,5
210,piano,Yes,Extremely familiar,19,3,5,4,4,3,2,5,5,1,4,5,6,2,5,3,6,1,5,5,5
212,piano,Yes,Extremely familiar,19,5,6,3,5,1,1,6,7,1,1,6,5,1,6,1,1,1,3,4,6
214,piano,No,Extremely familiar,19,7,5,7,7,1,2,5,5,3,1,7,6,1,6,2,4,1,6,6,3
216,piano,Yes,Extremely familiar,17,1,6,1,5,1,1,5,6,5,1,2,7,1,6,3,1,1,2,5,1
218,piano,No,Very familiar,18,2,2,1,6,1,1,6,6,1,1,5,1,1,3,4,1,2,4,5,5
221,piano,No,Extremely familiar,19,1,2,3,5,1,3,6,5,2,2,7,3,2,2,5,2,3,6,5,6
222,piano,No,Very familiar,18,6,5,6,7,2,1,6,7,2,2,7,5,3,7,5,2,2,6,5,6
224,piano,No,Very familiar,18,4,6,5,6,1,4,5,5,1,1,4,6,1,6,1,1,6,5,1,1
226,piano,Yes,Extremely familiar,19,6,6,6,5,1,2,6,7,3,2,7,6,2,6,1,2,2,6,6,7
227,piano,No,Extremely familiar,19,1,2,5,3,1,1,7,5,1,1,7,5,1,6,1,1,3,7,4,1
232,piano,No,Extremely familiar,19,3,3,4,6,1,1,5,6,1,1,7,6,2,7,2,1,2,6,5,4
236,piano,Yes,Extremely familiar,19,2,3,1,5,1,4,5,6,1,1,4,3,1,6,2,1,1,5,5,5
238,piano,Yes,Extremely familiar,19,2,5,6,1,1,2,5,5,1,1,3,6,1,5,3,1,4,2,5,6
241,piano,No,Extremely familiar,19,4,2,3,5,1,1,7,7,1,2,6,7,1,7,1,3,1,7,3,7
243,piano,Yes,Extremely familiar,19,6,5,5,6,1,2,5,6,1,1,6,6,1,6,2,1,4,5,5,6
6,harpsichord,No,Extremely familiar,19,1,2,1,5,2,5,7,5,5,3,4,5,1,5,1,2,1,2,5,3
8,harpsichord,Yes,Extremely familiar,19,1,1,1,5,3,3,6,7,5,1,7,6,1,7,1,2,1,4,4,5
12,harpsichord,Yes,Extremely familiar,19,1,1,1,1,6,1,6,5,3,1,1,5,4,1,4,6,3,1,2,4
30,harpsichord,No,Moderately familiar,18,1,2,2,3,2,3,7,6,4,1,2,3,1,5,4,4,3,3,4,6
34,harpsichord,No,Very familiar,18,1,2,2,5,2,3,5,3,6,1,1,2,2,2,2,1,2,1,4,5
42,harpsichord,No,Moderately familiar,17,1,1,1,1,5,5,5,6,1,1,1,5,1,4,1,1,3,1,3,5
47,harpsichord,No,Very familiar,19,3,3,1,6,4,6,6,6,4,4,5,7,4,6,3,3,2,5,6,6
48,harpsichord,No,Moderately familiar,19,1,1,1,2,4,7,7,3,6,1,1,2,1,1,1,1,2,2,1,6
57,harpsichord,No,Moderately familiar,17,1,4,2,1,2,1,6,7,1,1,1,5,4,3,7,4,6,1,4,7
62,harpsichord,No,Moderately familiar,18,1,1,1,1,1,2,6,1,1,1,4,7,1,2,1,1,5,1,1,1
66,harpsichord,No,Extremely familiar,19,1,1,1,2,2,3,5,4,1,1,1,6,1,1,1,1,1,1,4,7
69,harpsichord,No,Extremely familiar,19,3,1,2,1,6,4,4,3,4,6,2,6,1,2,4,4,5,2,2,7
72,harpsichord,No,Extremely familiar,19,1,1,1,6,1,1,7,6,1,1,2,6,1,4,5,1,2,6,1,6
73,harpsichord,No,Very familiar,18,2,3,2,5,5,4,3,5,1,2,4,5,2,4,2,3,2,5,3,4
77,harpsichord,No,Extremely familiar,19,7,1,1,7,7,7,7,7,7,7,1,7,1,5,2,1,1,1,1,2
78,harpsichord,No,Extremely familiar,19,1,1,1,5,5,5,6,6,6,1,3,5,2,6,4,1,4,2,4,6
79,harpsichord,No,Extremely familiar,19,1,1,1,1,6,6,7,5,7,7,5,7,1,5,6,1,1,4,2,6
81,harpsichord,No,Very familiar,17,1,3,1,2,1,5,6,5,1,1,4,3,1,5,4,1,1,2,4,5
83,harpsichord,No,Very familiar,18,1,1,2,6,7,6,6,5,2,4,5,5,5,5,5,6,2,4,6,7
89,harpsichord,No,Very familiar,18,1,2,2,2,2,5,5,4,1,1,1,6,1,2,1,2,2,1,1,3
90,harpsichord,No,Extremely familiar,19,1,2,1,3,4,4,5,5,4,2,2,5,2,4,3,1,1,2,4,5
98,harpsichord,No,Very familiar,19,1,1,1,1,5,4,6,3,1,5,1,5,1,4,2,2,1,1,1,6
103,harpsichord,No,Moderately familiar,18,1,2,1,2,6,3,6,2,6,2,5,2,1,2,1,3,3,3,1,6
108,harpsichord,No,Very familiar,18,1,3,1,2,6,6,1,5,6,1,5,5,2,3,6,1,2,2,5,5
109,harpsichord,No,Moderately familiar,19,1,2,3,4,3,7,5,4,5,2,2,7,6,5,2,2,1,1,6,3
112,harpsichord,No,Very familiar,18,2,2,2,5,6,6,6,3,1,1,1,6,2,2,2,2,3,2,2,5
113,harpsichord,No,Extremely familiar,19,1,5,1,1,1,1,3,5,1,1,3,5,1,6,1,1,1,4,1,4
114,harpsichord,Yes,Very familiar,18,2,3,2,4,5,5,6,4,5,4,5,4,2,3,2,2,4,3,2,3
123,harpsichord,No,Very familiar,18,2,1,2,6,7,7,7,5,7,2,2,2,2,3,4,2,2,2,2,2
137,harpsichord,Yes,Extremely familiar,19,5,3,3,5,4,5,5,4,5,5,2,5,2,6,3,1,2,3,4,5
140,harpsichord,No,Extremely familiar,17,1,3,4,5,1,3,6,6,4,1,5,7,1,5,1,2,1,4,2,6
143,harpsichord,Yes,Extremely familiar,19,2,2,1,4,7,3,5,2,5,6,3,6,1,4,3,1,4,2,2,3
145,harpsichord,No,Extremely familiar,19,1,1,1,4,1,1,4,4,6,1,5,7,1,6,1,1,1,1,1,5
151,harpsichord,No,Very familiar,17,1,2,1,3,6,2,2,6,6,1,5,5,2,4,3,3,1,5,2,6
158,harpsichord,No,Extremely familiar,19,1,1,2,3,7,6,6,4,4,3,6,4,5,4,6,3,5,2,3,3
159,harpsichord,No,Extremely familiar,19,2,1,1,1,7,7,7,7,5,3,1,7,1,7,1,1,1,1,2,7
167,harpsichord,No,Very familiar,18,1,4,2,2,1,6,7,4,5,2,2,7,6,6,5,1,5,1,5,1
184,harpsichord,No,Very familiar,18,1,2,3,4,7,5,6,7,2,2,2,4,3,1,5,5,3,2,5,6
189,harpsichord,No,Extremely familiar,19,1,1,1,4,6,7,5,7,5,1,1,3,4,1,6,1,4,2,2,6
190,harpsichord,No,Very familiar,18,2,2,2,4,5,3,7,5,4,4,2,5,1,5,5,3,5,1,4,3
195,harpsichord,Yes,Moderately familiar,17,2,3,2,3,4,3,5,5,3,4,4,5,4,4,4,4,4,2,4,5
201,harpsichord,Yes,Extremely familiar,19,1,1,1,3,1,7,7,7,1,1,7,7,1,6,1,1,1,1,1,1
204,harpsichord,No,Moderately familiar,17,3,1,1,4,5,7,6,4,7,4,3,5,1,4,3,4,3,1,3,2
219,harpsichord,No,Extremely familiar,19,1,3,3,1,3,1,5,6,1,1,2,5,1,4,4,4,6,4,4,5
225,harpsichord,No,Moderately familiar,17,1,2,2,4,2,4,5,7,5,4,1,6,1,2,2,2,2,1,2,4
231,harpsichord,No,Very familiar,18,1,4,1,1,1,1,4,7,1,1,1,7,4,1,3,1,4,1,6,7
232,harpsichord,No,Extremely familiar,19,2,1,2,5,7,6,7,6,6,2,4,7,1,5,4,1,1,2,5,4
239,harpsichord,No,Moderately familiar,16,1,1,1,5,6,6,5,2,5,2,5,4,1,3,1,2,1,1,3,2
243,harpsichord,No,Very familiar,18,2,2,3,4,5,6,4,4,5,6,2,6,1,2,3,4,2,2,4,4
3,harp,No,Extremely familiar,19,2,2,2,2,2,5,5,4,3,3,3,6,2,5,5,3,2,3,5,4
4,harp,No,Extremely familiar,19,3,7,6,2,1,1,1,7,2,2,5,6,2,6,6,1,2,7,7,6
6,harp,No,Moderately familiar,17,1,7,7,3,1,2,5,6,2,1,6,6,3,5,3,1,2,5,6,4
8,harp,No,Extremely familiar,19,3,6,4,1,1,2,7,7,3,1,7,7,6,7,3,1,7,4,7,7
9,harp,No,Moderately familiar,17,1,7,7,2,2,1,5,7,1,1,4,7,5,3,6,1,6,6,6,5
10,harp,No,Extremely familiar,18,2,6,6,2,1,1,1,5,1,1,7,3,2,6,2,1,2,4,7,3
14,harp,No,Moderately familiar,18,1,7,7,1,1,1,2,7,1,1,3,7,1,3,1,1,4,5,5,1
21,harp,No,Moderately familiar,16,1,7,7,1,1,1,5,7,1,1,7,5,1,7,1,1,3,3,4,3
22,harp,No,Very familiar,18,1,7,3,1,1,1,6,7,1,1,2,3,4,4,4,4,6,2,3,4
23,harp,No,Very familiar,18,2,6,7,2,1,1,1,1,1,1,7,6,2,7,6,3,4,3,7,1
24,harp,No,Moderately familiar,18,1,7,6,1,1,1,1,6,1,1,6,7,1,5,1,1,1,6,7,1
28,harp,No,Extremely familiar,19,1,4,1,1,1,2,4,7,1,1,5,6,4,6,5,2,6,5,5,3
32,harp,No,Extremely familiar,19,1,7,7,2,1,1,5,6,1,1,7,7,2,6,4,1,1,7,6,3
33,harp,No,Moderately familiar,17,6,7,6,5,1,1,4,6,1,2,7,6,4,7,1,5,2,6,7,6
35,harp,No,Moderately familiar,17,2,7,1,1,1,1,5,7,2,1,6,6,1,7,1,3,1,3,7,5
36,harp,No,Extremely familiar,18,1,6,2,3,1,2,6,4,3,1,5,7,1,6,3,2,2,1,4,5
37,harp,No,Moderately familiar,16,2,6,7,1,1,1,3,6,2,1,5,7,1,6,2,1,2,2,6,3
39,harp,No,Moderately familiar,18,1,4,7,1,1,1,7,7,1,1,2,4,2,6,2,2,4,3,5,4
40,harp,No,Extremely familiar,18,1,7,7,3,1,1,5,7,1,2,7,7,1,7,4,4,3,5,7,6
42,harp,No,Very familiar,17,2,1,2,1,1,1,3,5,3,1,3,5,2,4,3,1,4,2,2,3
45,harp,No,Moderately familiar,17,1,7,3,1,1,1,5,6,2,1,3,3,4,3,5,2,6,2,3,4
50,harp,No,Moderately familiar,17,1,7,6,1,1,1,4,7,1,1,5,7,1,5,4,1,1,1,5,6
55,harp,No,Moderately familiar,17,1,6,4,1,1,1,3,6,1,1,5,5,3,6,1,1,2,3,4,4
56,harp,No,Very familiar,16,1,7,7,2,1,1,1,3,6,1,6,7,1,6,3,1,6,2,5,2
58,harp,No,Extremely familiar,19,1,6,5,1,1,1,4,7,1,1,6,7,1,7,1,1,1,3,6,1
59,harp,No,Very familiar,18,1,7,7,1,1,1,4,4,1,1,4,6,1,4,5,2,5,1,1,1
62,harp,No,Moderately familiar,17,1,1,3,1,1,1,5,6,1,1,5,4,1,5,4,3,7,1,3,1
64,harp,No,Extremely familiar,19,1,5,5,2,1,1,1,5,1,1,4,4,2,5,4,1,5,4,4,5
65,harp,Yes,Extremely familiar,19,1,6,1,1,4,1,4,6,1,1,2,1,5,5,7,1,5,3,6,3
66,harp,No,Extremely familiar,19,1,1,6,3,1,1,2,7,1,1,7,1,1,6,1,1,3,1,5,7
68,harp,No,Extremely familiar,19,1,7,6,1,1,1,1,7,1,1,7,5,5,3,1,1,1,7,3,5
69,harp,No,Extremely familiar,18,4,4,5,1,3,1,5,4,2,2,7,4,1,6,2,4,4,2,6,3
74,harp,No,Extremely familiar,19,2,3,3,6,2,3,6,6,4,1,6,5,3,6,3,4,3,3,5,5
75,harp,No,Moderately familiar,17,1,5,5,1,2,2,5,7,5,1,7,7,5,6,3,1,4,1,6,5
77,harp,No,Extremely familiar,19,1,7,5,1,1,1,2,3,1,1,7,5,4,6,1,1,4,1,1,1
79,harp,No,Extremely familiar,19,6,4,1,1,1,1,6,6,3,1,7,3,1,6,1,1,2,6,2,5
82,harp,No,Very familiar,18,1,5,5,1,1,1,1,6,1,1,7,7,2,6,5,1,2,7,7,2
83,harp,No,Very familiar,18,2,4,5,3,3,2,5,6,3,2,5,6,2,5,5,3,3,6,6,6
89,harp,No,Very familiar,18,1,6,7,1,1,1,4,6,1,1,5,5,1,4,1,2,1,4,3,4
92,harp,No,Moderately familiar,17,1,6,3,2,2,2,4,6,3,1,6,5,4,6,3,2,2,5,5,3
93,harp,No,Extremely familiar,19,1,5,4,5,1,1,5,5,1,1,7,7,1,7,4,1,4,5,7,6
96,harp,No,Extremely familiar,18,2,7,4,1,2,2,3,4,2,1,7,7,1,3,2,2,5,4,6,5
97,harp,No,Moderately familiar,16,2,7,4,2,2,2,1,4,1,1,6,7,7,6,2,2,2,4,6,2
99,harp,Yes,Extremely familiar,18,2,6,6,2,1,1,3,3,1,1,6,1,1,6,1,4,2,2,6,2
102,harp,No,Very familiar,18,1,5,6,1,2,1,4,3,3,1,6,6,7,5,2,1,7,5,5,2
103,harp,No,Moderately familiar,17,3,6,1,1,1,1,6,5,1,1,6,6,1,7,1,1,1,1,2,5
107,harp,No,Very familiar,19,2,5,4,2,2,2,5,5,3,2,5,5,5,6,3,4,2,4,6,4
108,harp,No,Extremely familiar,17,1,7,4,3,2,1,1,7,1,1,5,6,2,4,3,1,2,6,6,6
110,harp,No,Extremely familiar,19,1,4,2,3,1,2,7,6,1,1,4,7,1,5,5,1,2,5,5,6
112,harp,No,Extremely familiar,18,1,7,4,2,1,2,5,6,1,1,5,6,5,7,1,1,3,7,4,4
114,harp,No,Very familiar,18,2,4,4,2,1,2,5,4,2,2,5,5,2,5,4,3,2,4,6,5
124,harp,No,Very familiar,17,1,6,5,2,2,5,7,5,2,2,7,6,5,6,5,5,6,1,7,4
131,harp,No,Very familiar,18,1,7,6,3,7,3,6,7,3,1,6,7,3,5,1,3,1,2,5,5
139,harp,No,Extremely familiar,19,4,7,2,1,1,1,5,7,3,2,7,3,3,7,1,1,5,1,7,3
141,harp,No,Extremely familiar,18,2,6,5,1,2,2,5,6,1,1,7,5,4,7,5,4,3,4,5,6
143,harp,No,Very familiar,18,4,5,5,1,5,2,3,7,3,2,3,6,6,4,3,2,4,2,3,6
145,harp,No,Extremely familiar,19,1,5,2,1,1,1,1,7,2,1,7,7,1,7,2,1,3,1,7,3
150,harp,No,Very familiar,19,2,7,6,4,3,2,2,6,3,2,5,7,7,7,2,2,2,7,7,5
158,harp,No,Moderately familiar,18,1,7,7,2,1,1,2,7,2,1,7,5,6,6,2,2,6,4,4,4
161,harp,No,Very familiar,17,3,4,5,1,1,1,4,5,1,2,6,7,2,5,5,3,7,4,5,2
164,harp,No,Very familiar,19,1,6,3,1,2,2,4,6,3,1,5,7,1,5,5,2,1,4,3,3
169,harp,No,Moderately familiar,17,1,6,5,2,2,2,5,6,5,1,6,6,2,6,2,2,3,3,6,5
170,harp,No,Moderately familiar,17,1,7,4,1,3,1,2,7,1,1,2,6,6,6,5,2,5,4,6,3
174,harp,No,Moderately familiar,16,1,7,1,4,1,1,1,7,1,1,7,7,5,7,1,1,3,3,4,6
177,harp,No,Extremely familiar,19,1,7,7,1,1,1,5,3,1,1,7,7,4,7,2,1,5,1,7,2
182,harp,No,Very familiar,18,1,7,6,2,1,1,2,6,1,1,2,7,1,5,1,1,4,6,1,2
185,harp,Yes,Extremely familiar,19,1,6,1,1,1,1,3,5,1,1,6,4,1,5,1,1,5,5,3,6
187,harp,No,Very familiar,19,3,7,7,3,1,3,4,6,5,2,7,7,5,7,2,3,6,5,5,3
190,harp,No,Very familiar,18,1,4,4,5,2,3,6,5,1,1,7,3,3,5,3,1,1,6,6,5
191,harp,No,Very familiar,18,2,5,4,3,6,4,2,5,4,3,5,5,5,5,4,4,4,4,5,5
193,harp,No,Moderately familiar,16,1,6,7,1,1,1,3,5,1,1,5,7,5,7,2,1,2,5,7,3
194,harp,No,Very familiar,19,1,7,7,1,1,1,5,7,6,1,7,4,1,5,1,1,4,1,4,5
195,harp,No,Moderately familiar,18,2,5,5,2,3,2,5,5,4,3,6,5,4,5,4,2,4,2,4,6
199,harp,No,Moderately familiar,16,2,4,5,3,2,1,2,4,1,2,5,6,6,5,4,3,4,3,4,5
200,harp,No,Moderately familiar,19,1,7,7,6,1,1,5,7,1,1,6,7,1,7,1,1,1,1,1,1
204,harp,No,Very familiar,18,3,6,6,3,1,1,5,7,2,2,6,6,2,5,2,3,5,5,6,3
209,harp,No,Very familiar,17,1,7,1,2,1,3,1,5,1,1,7,5,7,3,1,2,1,7,4,1
213,harp,No,Moderately familiar,16,4,7,5,1,1,1,5,2,1,1,6,5,4,5,5,6,2,5,7,1
217,harp,No,Very familiar,19,1,7,6,1,1,2,4,7,1,1,5,7,6,4,1,1,1,4,7,1
218,harp,No,Moderately familiar,16,1,5,2,3,2,2,5,6,2,1,5,5,6,5,6,1,2,2,6,4
220,harp,No,Extremely familiar,19,1,4,1,1,1,1,3,7,1,1,3,4,1,3,1,1,1,1,1,2
223,harp,No,Very familiar,17,4,3,1,1,1,1,2,5,1,1,7,5,1,4,5,2,4,5,5,1
224,harp,No,Very familiar,18,1,7,7,1,1,1,6,6,4,1,3,7,5,6,1,1,1,6,5,3
226,harp,No,Very familiar,18,1,7,7,4,1,1,6,6,1,2,5,7,1,6,3,1,4,4,6,6
227,harp,No,Extremely familiar,18,1,6,2,1,1,1,3,2,1,1,5,7,1,7,1,1,5,1,6,3
228,harp,No,Moderately familiar,16,1,7,4,1,1,1,3,7,1,1,7,6,7,4,3,1,2,1,7,5
229,harp,No,Very familiar,18,3,6,7,5,4,1,5,4,2,1,7,7,5,6,5,4,3,3,6,4
237,harp,No,Moderately familiar,18,5,6,6,1,1,1,5,6,2,1,7,7,5,7,6,7,7,1,6,6
1,english-horn,No,Very familiar,17,2,6,2,1,7,2,1,3,2,6,4,1,5,6,6,5,6,6,4,6
3,english-horn,No,Very familiar,18,6,5,5,2,3,2,1,5,5,2,6,2,5,6,2,5,2,5,5,5
8,english-horn,Yes,Extremely familiar,19,3,7,4,4,3,1,1,4,1,1,5,1,7,7,2,7,7,7,5,5
10,english-horn,No,Very familiar,17,1,6,2,7,4,6,3,5,1,1,1,1,5,2,3,4,3,6,3,7
15,english-horn,No,Very familiar,18,1,5,1,1,7,6,1,2,1,2,5,1,5,4,2,2,1,6,1,6
23,english-horn,No,Very familiar,17,1,3,5,3,5,2,1,4,2,1,3,2,7,6,6,7,3,6,6,3
26,english-horn,No,Very familiar,18,2,6,5,3,7,1,2,6,2,4,2,2,2,5,4,5,5,5,3,7
52,english-horn,No,Very familiar,19,3,5,2,4,6,6,1,5,1,3,2,4,4,5,1,6,3,4,4,3
55,english-horn,No,Moderately familiar,17,1,6,5,4,5,1,1,4,2,1,3,2,2,3,6,5,6,5,3,4
57,english-horn,No,Extremely familiar,19,5,7,3,3,5,3,1,4,1,1,4,2,2,6,1,4,3,5,5,1
61,english-horn,No,Moderately familiar,17,1,5,3,3,4,1,1,5,1,1,1,1,2,5,3,5,3,5,2,4
66,english-horn,No,Extremely familiar,19,1,5,1,6,4,1,1,7,1,1,1,1,2,7,7,6,4,7,7,6
69,english-horn,No,Very familiar,18,1,5,5,3,6,2,1,3,1,2,1,2,2,4,3,6,4,7,2,7
73,english-horn,No,Very familiar,19,3,5,4,3,6,1,1,3,2,1,4,3,5,5,3,4,4,3,3,4
81,english-horn,No,Very familiar,18,1,3,1,1,6,5,1,4,1,4,5,5,5,6,2,5,1,4,3,4
92,english-horn,No,Moderately familiar,16,4,5,3,5,3,4,3,4,3,3,4,2,5,5,3,6,5,5,4,4
105,english-horn,No,Very familiar,18,6,5,4,4,4,2,1,4,1,5,5,2,7,5,1,7,6,6,4,3
108,english-horn,No,Moderately familiar,17,5,6,3,6,3,1,1,6,1,2,6,4,3,4,2,4,1,6,5,5
114,english-horn,No,Very familiar,17,3,5,4,4,6,3,2,3,3,5,3,4,4,5,3,5,4,3,2,2
115,english-horn,No,Extremely familiar,19,2,5,5,5,7,5,1,5,2,6,5,6,7,6,6,7,6,5,5,5
119,english-horn,No,Extremely familiar,19,1,5,3,1,6,1,1,4,1,5,3,2,2,3,5,5,5,5,4,5
120,english-horn,No,Moderately familiar,17,2,4,6,3,5,2,1,6,2,1,3,2,2,5,4,3,5,6,5,4
123,english-horn,No,Moderately familiar,18,7,6,4,2,1,1,1,7,1,5,5,5,1,6,5,7,6,6,3,7
126,english-horn,No,Very familiar,18,7,7,2,2,6,2,1,6,1,2,5,1,4,5,6,7,5,6,6,5
131,english-horn,No,Moderately familiar,17,6,4,5,6,1,2,1,5,1,2,2,1,6,5,5,6,6,6,2,6
